,Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,county
4244,2016,94062,47,19.8,All Ages,San Mateo
4245,2016,94063,225,66.4,All Ages,San Mateo
4246,2016,94066,199,47.0,All Ages,San Mateo
4247,2016,94070,46,16.0,All Ages,San Mateo
4248,2016,94080,281,44.6,All Ages,San Mateo
4249,2016,94085,48,21.5,All Ages,Santa Clara
4250,2016,94086,67,14.2,All Ages,Santa Clara
4251,2016,94087,66,11.8,All Ages,Santa Clara
4252,2016,94089,49,24.2,All Ages,Santa Clara
4253,2016,94102,261,78.4,All Ages,San Francisco
4254,2016,94103,206,68.7,All Ages,San Francisco
4255,2016,94105,22,42.5,All Ages,San Francisco
4256,2016,94107,88,39.5,All Ages,San Francisco
4257,2016,94108,19,23.4,All Ages,San Francisco
4258,2016,94109,125,34.0,All Ages,San Francisco
4259,2016,94110,339,54.1,All Ages,San Francisco
4260,2016,94111,18,51.4,All Ages,San Francisco
4261,2016,94112,317,42.9,All Ages,San Francisco
4262,2016,94114,48,16.1,All Ages,San Francisco
4263,2016,94115,135,50.2,All Ages,San Francisco
4264,2016,94116,96,24.6,All Ages,San Francisco
4265,2016,94117,136,44.2,All Ages,San Francisco
4266,2016,94118,68,18.0,All Ages,San Francisco
4267,2016,94121,88,25.8,All Ages,San Francisco
4268,2016,94122,90,20.7,All Ages,San Francisco
4269,2016,94123,29,17.5,All Ages,San Francisco
4270,2016,94124,345,90.9,All Ages,San Francisco
4271,2016,94127,52,31.9,All Ages,San Francisco
4272,2016,94130,29,358.9,All Ages,San Francisco
4273,2016,94131,56,23.3,All Ages,San Francisco
4274,2016,94132,78,31.1,All Ages,San Francisco
4275,2016,94133,57,28.3,All Ages,San Francisco
4276,2016,94134,215,58.3,All Ages,San Francisco
4277,2016,94158,12,32.0,All Ages,San Francisco
4278,2016,94303,216,43.8,All Ages,Santa Clara
4279,2016,94306,15,5.8,All Ages,Santa Clara
4280,2016,94401,157,44.9,All Ages,San Mateo
4281,2016,94402,73,32.0,All Ages,San Mateo
4282,2016,94403,157,37.4,All Ages,San Mateo
4283,2016,94404,43,12.3,All Ages,San Mateo
4284,2016,94501,306,51.1,All Ages,Alameda
4285,2016,94502,34,26.2,All Ages,Alameda
4286,2016,94503,87,42.5,All Ages,Napa
4287,2016,94505,39,25.9,All Ages,Contra Costa
4288,2016,94506,29,15.2,All Ages,Contra Costa
4289,2016,94507,21,12.7,All Ages,Contra Costa
4290,2016,94509,796,124.4,All Ages,Contra Costa
4291,2016,94510,115,44.7,All Ages,Solano
4292,2016,94511,23,147.2,All Ages,Contra Costa
4293,2016,94513,251,40.1,All Ages,Contra Costa
4294,2016,94515,20,28.4,All Ages,Napa
4295,2016,94517,33,28.7,All Ages,Contra Costa
4296,2016,94518,86,32.4,All Ages,Contra Costa
4297,2016,94519,85,44.0,All Ages,Contra Costa
4298,2016,94520,306,75.0,All Ages,Contra Costa
4299,2016,94521,161,40.5,All Ages,Contra Costa
4300,2016,94523,90,25.6,All Ages,Contra Costa
4301,2016,94525,13,28.7,All Ages,Contra Costa
4302,2016,94526,47,17.5,All Ages,Contra Costa
4303,2016,94530,66,30.6,All Ages,Contra Costa
4304,2016,94531,351,79.4,All Ages,Contra Costa
4305,2016,94533,770,106.9,All Ages,Solano
4306,2016,94534,119,32.6,All Ages,Solano
4307,2016,94536,229,31.5,All Ages,Alameda
4308,2016,94538,233,36.8,All Ages,Alameda
4309,2016,94539,104,23.8,All Ages,Alameda
4310,2016,94541,467,71.3,All Ages,Alameda
4311,2016,94542,45,31.8,All Ages,Alameda
4312,2016,94544,653,83.4,All Ages,Alameda
4313,2016,94545,236,76.7,All Ages,Alameda
4314,2016,94546,210,50.1,All Ages,Alameda
4315,2016,94547,102,42.6,All Ages,Contra Costa
4316,2016,94549,42,19.4,All Ages,Contra Costa
4317,2016,94550,97,20.8,All Ages,Alameda
4318,2016,94551,90,23.5,All Ages,Alameda
4319,2016,94552,23,17.0,All Ages,Alameda
4320,2016,94553,209,45.6,All Ages,Contra Costa
4321,2016,94555,91,24.8,All Ages,Alameda
4322,2016,94556,19,14.2,All Ages,Contra Costa
4323,2016,94558,213,34.2,All Ages,Napa
4324,2016,94559,89,32.5,All Ages,Napa
4325,2016,94560,224,50.6,All Ages,Alameda
4326,2016,94561,247,60.3,All Ages,Contra Costa
4327,2016,94563,18,10.4,All Ages,Contra Costa
4328,2016,94564,71,42.6,All Ages,Contra Costa
4329,2016,94565,895,96.0,All Ages,Contra Costa
4330,2016,94566,95,22.8,All Ages,Alameda
4331,2016,94568,131,23.1,All Ages,Alameda
4332,2016,94571,44,61.9,All Ages,Solano
4333,2016,94572,56,74.3,All Ages,Contra Costa
4334,2016,94577,261,56.2,All Ages,Alameda
4335,2016,94578,324,80.8,All Ages,Alameda
4336,2016,94579,117,63.7,All Ages,Alameda
4337,2016,94580,189,65.7,All Ages,Alameda
4338,2016,94582,78,17.3,All Ages,Contra Costa
4339,2016,94583,62,19.2,All Ages,Contra Costa
4340,2016,94585,272,93.5,All Ages,Solano
4341,2016,94587,324,45.4,All Ages,Alameda
4342,2016,94588,54,18.5,All Ages,Alameda
4343,2016,94589,399,134.6,All Ages,Solano
4344,2016,94590,571,164.0,All Ages,Solano
4345,2016,94591,389,75.0,All Ages,Solano
4346,2016,94595,20,13.7,All Ages,Contra Costa
4347,2016,94596,43,25.9,All Ages,Contra Costa
4348,2016,94597,58,25.4,All Ages,Contra Costa
4349,2016,94598,45,21.2,All Ages,Contra Costa
4350,2016,94601,570,104.4,All Ages,Alameda
4351,2016,94602,165,58.7,All Ages,Alameda
4352,2016,94603,619,179.2,All Ages,Alameda
4353,2016,94605,598,145.7,All Ages,Alameda
4354,2016,94606,304,91.2,All Ages,Alameda
4355,2016,94607,317,125.5,All Ages,Alameda
4356,2016,94608,242,81.5,All Ages,Alameda
4357,2016,94609,173,89.3,All Ages,Alameda
4358,2016,94610,103,37.0,All Ages,Alameda
4359,2016,94611,80,23.4,All Ages,Alameda
4360,2016,94612,143,116.3,All Ages,Alameda
4361,2016,94618,27,21.1,All Ages,Alameda
4362,2016,94619,141,61.5,All Ages,Alameda
4363,2016,94621,602,173.5,All Ages,Alameda
4364,2016,94702,91,55.8,All Ages,Alameda
4365,2016,94703,101,63.8,All Ages,Alameda
4366,2016,94704,35,28.1,All Ages,Alameda
4367,2016,94705,39,37.5,All Ages,Alameda
4368,2016,94706,52,27.6,All Ages,Alameda
4369,2016,94707,21,19.1,All Ages,Alameda
4370,2016,94708,15,12.5,All Ages,Alameda
4371,2016,94709,19,29.8,All Ages,Alameda
4372,2016,94710,42,54.9,All Ages,Alameda
4373,2016,94801,404,123.1,All Ages,Contra Costa
4374,2016,94803,130,59.3,All Ages,Contra Costa
4375,2016,94804,493,120.7,All Ages,Contra Costa
4376,2016,94805,87,62.0,All Ages,Contra Costa
4377,2016,94806,521,84.9,All Ages,Contra Costa
4378,2016,94901,105,25.8,All Ages,Marin
4379,2016,94903,63,23.6,All Ages,Marin
4380,2016,94904,15,13.9,All Ages,Marin
4381,2016,94920,19,14.7,All Ages,Marin
4382,2016,94928,147,32.5,All Ages,Sonoma
4383,2016,94930,17,24.9,All Ages,Marin
4384,2016,94931,23,27.1,All Ages,Sonoma
4385,2016,94941,23,6.8,All Ages,Marin
4386,2016,94945,54,30.2,All Ages,Marin
4387,2016,94947,75,34.8,All Ages,Marin
4388,2016,94949,60,36.5,All Ages,Marin
4389,2016,94952,96,31.8,All Ages,Sonoma
4390,2016,94954,100,26.6,All Ages,Sonoma
4391,2016,94960,24,19.4,All Ages,Marin
4392,2016,94965,36,38.3,All Ages,Marin
4393,2016,95003,52,22.7,All Ages,Santa Cruz
4394,2016,95005,15,20.0,All Ages,Santa Cruz
4395,2016,95006,16,20.1,All Ages,Santa Cruz
4396,2016,95008,120,25.4,All Ages,Santa Clara
4397,2016,95010,24,27.5,All Ages,Santa Cruz
4398,2016,95012,58,51.0,All Ages,Monterey
4399,2016,95014,42,6.4,All Ages,Santa Clara
4400,2016,95019,36,38.8,All Ages,Santa Cruz
4401,2016,95020,313,48.0,All Ages,Santa Clara
4402,2016,95023,247,47.2,All Ages,San Benito
4403,2016,95032,34,13.2,All Ages,Santa Clara
4404,2016,95033,32,23.9,All Ages,Santa Cruz
4405,2016,95035,166,22.8,All Ages,Santa Clara
4406,2016,95037,155,29.4,All Ages,Santa Clara
4407,2016,95045,14,34.4,All Ages,San Benito
4408,2016,95046,22,37.6,All Ages,Santa Clara
4409,2016,95050,99,24.9,All Ages,Santa Clara
4410,2016,95051,104,18.1,All Ages,Santa Clara
4411,2016,95054,46,19.6,All Ages,Santa Clara
4412,2016,95060,95,22.4,All Ages,Santa Cruz
4413,2016,95062,82,24.6,All Ages,Santa Cruz
4414,2016,95065,15,21.5,All Ages,Santa Cruz
4415,2016,95066,24,17.0,All Ages,Santa Cruz
4416,2016,95070,23,6.6,All Ages,Santa Clara
4417,2016,95073,22,20.4,All Ages,Santa Cruz
4418,2016,95076,417,47.6,All Ages,Santa Cruz
4419,2016,95110,60,29.7,All Ages,Santa Clara
4420,2016,95111,321,53.0,All Ages,Santa Clara
4421,2016,95112,276,51.8,All Ages,Santa Clara
4422,2016,95116,347,62.3,All Ages,Santa Clara
4423,2016,95117,87,28.6,All Ages,Santa Clara
4424,2016,95118,91,28.5,All Ages,Santa Clara
4425,2016,95119,32,30.0,All Ages,Santa Clara
4426,2016,95120,39,11.7,All Ages,Santa Clara
4427,2016,95121,133,33.5,All Ages,Santa Clara
4428,2016,95122,347,56.1,All Ages,Santa Clara
4429,2016,95123,249,38.3,All Ages,Santa Clara
4430,2016,95124,125,25.6,All Ages,Santa Clara
4431,2016,95125,149,27.6,All Ages,Santa Clara
4432,2016,95126,155,46.9,All Ages,Santa Clara
4433,2016,95127,285,44.8,All Ages,Santa Clara
4434,2016,95128,105,27.7,All Ages,Santa Clara
4435,2016,95129,54,13.8,All Ages,Santa Clara
4436,2016,95130,38,25.5,All Ages,Santa Clara
4437,2016,95131,55,18.1,All Ages,Santa Clara
4438,2016,95132,101,24.4,All Ages,Santa Clara
4439,2016,95133,83,29.6,All Ages,Santa Clara
4440,2016,95134,32,20.1,All Ages,Santa Clara
4441,2016,95135,39,16.5,All Ages,Santa Clara
4442,2016,95136,124,27.8,All Ages,Santa Clara
4443,2016,95138,58,30.3,All Ages,Santa Clara
4444,2016,95139,18,26.7,All Ages,Santa Clara
4445,2016,95148,163,34.6,All Ages,Santa Clara
4446,2016,95202,154,234.0,All Ages,San Joaquin
4447,2016,95203,216,121.7,All Ages,San Joaquin
4448,2016,95204,184,67.3,All Ages,San Joaquin
4449,2016,95205,344,85.8,All Ages,San Joaquin
4450,2016,95206,586,84.4,All Ages,San Joaquin
4451,2016,95207,411,88.7,All Ages,San Joaquin
4452,2016,95209,157,36.7,All Ages,San Joaquin
4453,2016,95210,245,61.9,All Ages,San Joaquin
4454,2016,95212,88,29.3,All Ages,San Joaquin
4455,2016,95215,96,41.5,All Ages,San Joaquin
4456,2016,95219,98,35.4,All Ages,San Joaquin
4457,2016,95220,19,25.5,All Ages,San Joaquin
4458,2016,95228,16,50.9,All Ages,Calaveras
4459,2016,95231,25,52.7,All Ages,San Joaquin
4460,2016,95237,15,41.7,All Ages,San Joaquin
4461,2016,95240,251,50.6,All Ages,San Joaquin
4462,2016,95242,68,27.3,All Ages,San Joaquin
4463,2016,95249,34,133.2,All Ages,Calaveras
4464,2016,95252,55,43.6,All Ages,Calaveras
4465,2016,95258,36,123.9,All Ages,San Joaquin
4466,2016,95301,212,55.5,All Ages,Merced
4467,2016,95304,40,23.4,All Ages,San Joaquin
4468,2016,95307,193,41.8,All Ages,Stanislaus
4469,2016,95315,65,43.8,All Ages,Merced
4470,2016,95316,24,36.2,All Ages,Stanislaus
4471,2016,95320,43,32.2,All Ages,San Joaquin
4472,2016,95322,70,71.9,All Ages,Merced
4473,2016,95324,30,39.4,All Ages,Merced
4474,2016,95326,34,30.6,All Ages,Stanislaus
4475,2016,95327,46,49.2,All Ages,Tuolumne
4476,2016,95328,13,24.7,All Ages,Stanislaus
4477,2016,95330,112,52.9,All Ages,San Joaquin
4478,2016,95333,13,30.9,All Ages,Merced
4479,2016,95334,75,43.2,All Ages,Merced
4480,2016,95336,260,58.5,All Ages,San Joaquin
4481,2016,95337,182,49.5,All Ages,San Joaquin
4482,2016,95338,48,53.3,All Ages,Mariposa
4483,2016,95340,443,123.9,All Ages,Merced
4484,2016,95341,323,83.8,All Ages,Merced
4485,2016,95348,285,86.8,All Ages,Merced
4486,2016,95350,333,69.8,All Ages,Stanislaus
4487,2016,95351,401,81.0,All Ages,Stanislaus
4488,2016,95354,184,74.5,All Ages,Stanislaus
4489,2016,95355,268,47.4,All Ages,Stanislaus
4490,2016,95356,134,43.2,All Ages,Stanislaus
4491,2016,95357,81,60.7,All Ages,Stanislaus
4492,2016,95358,171,54.2,All Ages,Stanislaus
4493,2016,95360,38,30.4,All Ages,Stanislaus
4494,2016,95361,156,50.5,All Ages,Stanislaus
4495,2016,95363,94,34.8,All Ages,Stanislaus
4496,2016,95365,58,144.8,All Ages,Merced
4497,2016,95366,35,20.7,All Ages,San Joaquin
4498,2016,95367,113,46.6,All Ages,Stanislaus
4499,2016,95368,43,30.5,All Ages,Stanislaus
4500,2016,95370,127,58.3,All Ages,Tuolumne
4501,2016,95372,19,109.3,All Ages,Tuolumne
4502,2016,95374,12,69.1,All Ages,Merced
4503,2016,95376,378,71.7,All Ages,San Joaquin
4504,2016,95377,92,29.9,All Ages,San Joaquin
4505,2016,95380,255,60.0,All Ages,Stanislaus
4506,2016,95382,108,29.7,All Ages,Stanislaus
4507,2016,95386,58,56.9,All Ages,Stanislaus
4508,2016,95388,105,67.2,All Ages,Merced
4509,2016,95391,56,35.8,All Ages,San Joaquin
4510,2016,95401,175,48.2,All Ages,Sonoma
4511,2016,95403,171,37.4,All Ages,Sonoma
4512,2016,95404,154,36.7,All Ages,Sonoma
4513,2016,95405,85,43.1,All Ages,Sonoma
4514,2016,95407,243,61.6,All Ages,Sonoma
4515,2016,95409,63,26.8,All Ages,Sonoma
4516,2016,95422,185,99.5,All Ages,Lake
4517,2016,95423,23,78.2,All Ages,Lake
4518,2016,95425,27,25.3,All Ages,Sonoma
4519,2016,95428,12,49.9,All Ages,Mendocino
4520,2016,95437,69,49.8,All Ages,Mendocino
4521,2016,95446,23,45.2,All Ages,Sonoma
4522,2016,95448,34,20.7,All Ages,Sonoma
4523,2016,95451,71,66.5,All Ages,Lake
4524,2016,95453,68,63.3,All Ages,Lake
4525,2016,95457,28,85.7,All Ages,Lake
4526,2016,95458,19,75.5,All Ages,Lake
4527,2016,95461,14,67.5,All Ages,Lake
4528,2016,95464,25,105.4,All Ages,Lake
4529,2016,95467,23,49.5,All Ages,Lake
4530,2016,95470,16,29.4,All Ages,Mendocino
4531,2016,95472,74,30.1,All Ages,Sonoma
4532,2016,95476,71,22.8,All Ages,Sonoma
4533,2016,95482,195,64.6,All Ages,Mendocino
4534,2016,95485,19,79.4,All Ages,Lake
4535,2016,95490,94,75.4,All Ages,Mendocino
4536,2016,95492,82,28.9,All Ages,Sonoma
4537,2016,95501,204,82.1,All Ages,Humboldt
4538,2016,95503,127,56.2,All Ages,Humboldt
4539,2016,95519,77,47.0,All Ages,Humboldt
4540,2016,95521,95,49.6,All Ages,Humboldt
4541,2016,95531,154,74.0,All Ages,Del Norte
4542,2016,95540,83,65.3,All Ages,Humboldt
4543,2016,95542,19,54.9,All Ages,Humboldt
4544,2016,95551,19,132.5,All Ages,Humboldt
4545,2016,95562,27,82.0,All Ages,Humboldt
4546,2016,95567,12,75.2,All Ages,Del Norte
4547,2016,95602,99,70.8,All Ages,Placer
4548,2016,95603,83,34.0,All Ages,Placer
4549,2016,95605,81,55.6,All Ages,Yolo
4550,2016,95608,340,59.8,All Ages,Sacramento
4551,2016,95610,221,49.8,All Ages,Sacramento
4552,2016,95616,92,25.6,All Ages,Yolo
4553,2016,95618,49,19.3,All Ages,Yolo
4554,2016,95619,29,93.6,All Ages,El Dorado
4555,2016,95620,94,43.4,All Ages,Solano
4556,2016,95621,201,50.1,All Ages,Sacramento
4557,2016,95623,14,29.6,All Ages,El Dorado
4558,2016,95624,196,31.6,All Ages,Sacramento
4559,2016,95626,28,42.4,All Ages,Sacramento
4560,2016,95627,20,54.8,All Ages,Yolo
4561,2016,95628,144,41.2,All Ages,Sacramento
4562,2016,95630,147,19.6,All Ages,Sacramento
4563,2016,95631,16,28.3,All Ages,Placer
4564,2016,95632,82,26.8,All Ages,Sacramento
4565,2016,95640,39,38.3,All Ages,Amador
4566,2016,95642,66,119.6,All Ages,Amador
4567,2016,95648,124,25.0,All Ages,Placer
4568,2016,95650,13,9.2,All Ages,Placer
4569,2016,95655,20,35.9,All Ages,Sacramento
4570,2016,95660,307,92.9,All Ages,Sacramento
4571,2016,95661,89,30.3,All Ages,Placer
4572,2016,95662,147,42.7,All Ages,Sacramento
4573,2016,95665,16,49.1,All Ages,Amador
4574,2016,95666,22,59.5,All Ages,Amador
4575,2016,95667,142,44.8,All Ages,El Dorado
4576,2016,95669,15,70.5,All Ages,Amador
4577,2016,95670,258,49.1,All Ages,Sacramento
4578,2016,95673,78,51.1,All Ages,Sacramento
4579,2016,95677,82,39.0,All Ages,Placer
4580,2016,95678,144,33.2,All Ages,Placer
4581,2016,95682,75,27.8,All Ages,El Dorado
4582,2016,95683,19,32.6,All Ages,Sacramento
4583,2016,95685,22,59.7,All Ages,Amador
4584,2016,95687,322,50.3,All Ages,Solano
4585,2016,95688,230,66.2,All Ages,Solano
4586,2016,95690,16,77.3,All Ages,Sacramento
4587,2016,95691,190,52.0,All Ages,Yolo
4588,2016,95692,15,28.5,All Ages,Yuba
4589,2016,95693,16,26.5,All Ages,Sacramento
4590,2016,95694,28,30.7,All Ages,Yolo
4591,2016,95695,166,43.9,All Ages,Yolo
4592,2016,95709,16,44.9,All Ages,El Dorado
4593,2016,95713,20,24.8,All Ages,Placer
4594,2016,95726,36,44.7,All Ages,El Dorado
4595,2016,95742,29,32.1,All Ages,Sacramento
4596,2016,95746,38,21.6,All Ages,Placer
4597,2016,95747,134,22.1,All Ages,Placer
4598,2016,95757,165,36.0,All Ages,Sacramento
4599,2016,95758,220,36.1,All Ages,Sacramento
4600,2016,95762,69,18.7,All Ages,El Dorado
4601,2016,95765,72,19.9,All Ages,Placer
4602,2016,95776,117,47.7,All Ages,Yolo
4603,2016,95811,85,119.1,All Ages,Sacramento
4604,2016,95814,61,66.3,All Ages,Sacramento
4605,2016,95815,329,133.2,All Ages,Sacramento
4606,2016,95816,85,59.0,All Ages,Sacramento
4607,2016,95817,102,76.2,All Ages,Sacramento
4608,2016,95818,111,55.5,All Ages,Sacramento
4609,2016,95819,37,23.6,All Ages,Sacramento
4610,2016,95820,298,80.1,All Ages,Sacramento
4611,2016,95821,390,128.4,All Ages,Sacramento
4612,2016,95822,355,83.5,All Ages,Sacramento
4613,2016,95823,880,113.1,All Ages,Sacramento
4614,2016,95824,266,82.0,All Ages,Sacramento
4615,2016,95825,330,114.1,All Ages,Sacramento
4616,2016,95826,206,59.1,All Ages,Sacramento
4617,2016,95827,113,55.7,All Ages,Sacramento
4618,2016,95828,422,71.5,All Ages,Sacramento
4619,2016,95829,95,34.5,All Ages,Sacramento
4620,2016,95831,136,38.3,All Ages,Sacramento
4621,2016,95832,143,113.3,All Ages,Sacramento
4622,2016,95833,274,68.0,All Ages,Sacramento
4623,2016,95834,153,53.6,All Ages,Sacramento
4624,2016,95835,116,31.2,All Ages,Sacramento
4625,2016,95838,459,117.5,All Ages,Sacramento
4626,2016,95841,156,74.0,All Ages,Sacramento
4627,2016,95842,301,91.6,All Ages,Sacramento
4628,2016,95843,224,47.9,All Ages,Sacramento
4629,2016,95864,86,45.5,All Ages,Sacramento
4630,2016,95901,152,47.1,All Ages,Yuba
4631,2016,95912,13,23.1,All Ages,Colusa
4632,2016,95917,12,36.3,All Ages,Butte
4633,2016,95926,140,39.2,All Ages,Butte
4634,2016,95928,118,33.7,All Ages,Butte
4635,2016,95932,22,24.1,All Ages,Colusa
4636,2016,95945,111,54.9,All Ages,Nevada
4637,2016,95946,17,19.6,All Ages,Nevada
4638,2016,95948,43,41.1,All Ages,Butte
4639,2016,95949,48,31.7,All Ages,Nevada
4640,2016,95953,42,38.1,All Ages,Sutter
4641,2016,95954,33,35.8,All Ages,Butte
4642,2016,95959,36,27.7,All Ages,Nevada
4643,2016,95961,101,37.9,All Ages,Yuba
4644,2016,95963,63,39.0,All Ages,Glenn
4645,2016,95965,95,48.2,All Ages,Butte
4646,2016,95966,117,44.8,All Ages,Butte
4647,2016,95969,91,42.3,All Ages,Butte
4648,2016,95971,30,47.1,All Ages,Plumas
4649,2016,95973,99,30.6,All Ages,Butte
4650,2016,95987,19,28.8,All Ages,Colusa
4651,2016,95988,28,34.9,All Ages,Glenn
4652,2016,95991,173,40.8,All Ages,Sutter
4653,2016,95993,79,22.3,All Ages,Sutter
4654,2016,96001,147,47.6,All Ages,Shasta
4655,2016,96002,178,58.0,All Ages,Shasta
4656,2016,96003,140,34.6,All Ages,Shasta
4657,2016,96007,81,38.6,All Ages,Shasta
4658,2016,96013,14,33.0,All Ages,Shasta
4659,2016,96019,28,29.6,All Ages,Shasta
4660,2016,96021,86,51.7,All Ages,Tehama
4661,2016,96022,44,31.6,All Ages,Shasta
4662,2016,96035,29,84.1,All Ages,Tehama
4663,2016,96067,24,39.1,All Ages,Siskiyou
4664,2016,96080,196,72.4,All Ages,Tehama
4665,2016,96088,20,69.2,All Ages,Shasta
4666,2016,96093,19,63.1,All Ages,Trinity
4667,2016,96094,12,17.5,All Ages,Siskiyou
4668,2016,96097,47,54.7,All Ages,Siskiyou
4669,2016,96101,53,110.9,All Ages,Modoc
4670,2016,96122,39,115.6,All Ages,Plumas
4671,2016,96130,83,36.0,All Ages,Lassen
4672,2016,96137,14,53.6,All Ages,Lassen
4673,2016,96150,77,24.1,All Ages,El Dorado
4674,2016,96161,34,18.4,All Ages,Nevada
4675,2017,90001,411,67.9,All Ages,Los Angeles
4676,2017,90002,516,91.4,All Ages,Los Angeles
4677,2017,90003,686,92.3,All Ages,Los Angeles
4678,2017,90004,282,48.2,All Ages,Los Angeles
4679,2017,90005,135,36.4,All Ages,Los Angeles
4680,2017,90006,242,39.7,All Ages,Los Angeles
4681,2017,90007,148,39.8,All Ages,Los Angeles
4682,2017,90008,365,111.1,All Ages,Los Angeles
4683,2017,90011,688,59.6,All Ages,Los Angeles
4684,2017,90012,84,27.3,All Ages,Los Angeles
4685,2017,90013,147,87.5,All Ages,Los Angeles
4686,2017,90014,41,55.2,All Ages,Los Angeles
4687,2017,90015,128,65.3,All Ages,Los Angeles
4688,2017,90016,374,78.1,All Ages,Los Angeles
4689,2017,90017,155,53.7,All Ages,Los Angeles
4690,2017,90018,410,79.6,All Ages,Los Angeles
4691,2017,90019,337,53.3,All Ages,Los Angeles
4692,2017,90020,139,36.6,All Ages,Los Angeles
4693,2017,90021,41,110.6,All Ages,Los Angeles
4694,2017,90022,408,57.5,All Ages,Los Angeles
4695,2017,90023,269,51.5,All Ages,Los Angeles
4696,2017,90024,83,24.0,All Ages,Los Angeles
4697,2017,90025,68,17.5,All Ages,Los Angeles
4698,2017,90026,303,49.4,All Ages,Los Angeles
4699,2017,90027,147,39.9,All Ages,Los Angeles
4700,2017,90028,168,76.3,All Ages,Los Angeles
4701,2017,90029,182,48.5,All Ages,Los Angeles
4702,2017,90031,182,44.6,All Ages,Los Angeles
4703,2017,90032,250,51.8,All Ages,Los Angeles
4704,2017,90033,330,65.1,All Ages,Los Angeles
4705,2017,90034,149,27.7,All Ages,Los Angeles
4706,2017,90035,58,19.2,All Ages,Los Angeles
4707,2017,90036,95,27.1,All Ages,Los Angeles
4708,2017,90037,555,84.1,All Ages,Los Angeles
4709,2017,90038,137,48.2,All Ages,Los Angeles
4710,2017,90039,103,38.2,All Ages,Los Angeles
4711,2017,90040,71,55.3,All Ages,Los Angeles
4712,2017,90041,73,26.4,All Ages,Los Angeles
4713,2017,90042,231,36.7,All Ages,Los Angeles
4714,2017,90043,501,117.6,All Ages,Los Angeles
4715,2017,90044,990,100.8,All Ages,Los Angeles
4716,2017,90045,70,20.1,All Ages,Los Angeles
4717,2017,90046,78,19.2,All Ages,Los Angeles
4718,2017,90047,599,117.6,All Ages,Los Angeles
4719,2017,90048,47,27.3,All Ages,Los Angeles
4720,2017,90049,42,11.7,All Ages,Los Angeles
4721,2017,90056,48,83.8,All Ages,Los Angeles
4722,2017,90057,285,63.7,All Ages,Los Angeles
4723,2017,90058,34,90.5,All Ages,Los Angeles
4724,2017,90059,599,130.3,All Ages,Los Angeles
4725,2017,90061,405,130.6,All Ages,Los Angeles
4726,2017,90062,298,90.3,All Ages,Los Angeles
4727,2017,90063,269,45.4,All Ages,Los Angeles
4728,2017,90064,64,25.1,All Ages,Los Angeles
4729,2017,90065,214,46.0,All Ages,Los Angeles
4730,2017,90066,136,26.7,All Ages,Los Angeles
4731,2017,90068,31,15.2,All Ages,Los Angeles
4732,2017,90069,37,18.7,All Ages,Los Angeles
4733,2017,90094,14,16.2,All Ages,Los Angeles
4734,2017,90201,460,42.9,All Ages,Los Angeles
