,state_code,county_code,year,first_max,second_max,third_max,fourth_max
3589,21,93,2018,21.8,18.5,17.1,16.7
3590,21,93,2019,45.6,31.1,30.2,29.6
3591,21,95,2011,,,,
3592,21,95,2012,,,,
3593,21,95,2013,,,,
3594,21,95,2014,,,,
3595,21,95,2015,,,,
3596,21,95,2016,,,,
3597,21,95,2017,,,,
3598,21,95,2018,,,,
3599,21,95,2019,,,,
3600,21,97,2011,,,,
3601,21,97,2012,,,,
3602,21,97,2013,,,,
3603,21,97,2014,,,,
3604,21,97,2015,,,,
3605,21,97,2016,,,,
3606,21,97,2017,,,,
3607,21,97,2018,,,,
3608,21,97,2019,,,,
3609,21,99,2011,,,,
3610,21,99,2012,,,,
3611,21,99,2013,,,,
3612,21,99,2014,,,,
3613,21,99,2015,,,,
3614,21,99,2016,,,,
3615,21,99,2017,,,,
3616,21,99,2018,,,,
3617,21,99,2019,,,,
3618,21,101,2011,27.9,26.6,26.2,26
3619,21,101,2012,24.2,20.5,20.2,20.2
3620,21,101,2013,28.3,26,21.6,20.8
3621,21,101,2014,27.3,25.5,25.3,23.8
3622,21,101,2015,30.2,24.6,20.2,19.2
3623,21,101,2016,20,19.7,16.7,16.6
3624,21,101,2017,36.5,17.6,17.3,16.1
3625,21,101,2018,217.6,156.4,126.3,110.4
3626,21,101,2019,43.2,42.7,35.6,33.2
3627,21,103,2011,,,,
3628,21,103,2012,,,,
3629,21,103,2013,,,,
3630,21,103,2014,,,,
3631,21,103,2015,,,,
3632,21,103,2016,,,,
3633,21,103,2017,,,,
3634,21,103,2018,,,,
3635,21,103,2019,,,,
3636,21,105,2011,,,,
3637,21,105,2012,,,,
3638,21,105,2013,,,,
3639,21,105,2014,,,,
3640,21,105,2015,,,,
3641,21,105,2016,,,,
3642,21,105,2017,,,,
3643,21,105,2018,,,,
3644,21,105,2019,,,,
3645,21,107,2011,,,,
3646,21,107,2012,,,,
3647,21,107,2013,,,,
3648,21,107,2014,,,,
3649,21,107,2015,,,,
3650,21,107,2016,,,,
3651,21,107,2017,,,,
3652,21,107,2018,,,,
3653,21,107,2019,,,,
3654,21,109,2011,,,,
3655,21,109,2012,,,,
3656,21,109,2013,,,,
3657,21,109,2014,,,,
3658,21,109,2015,,,,
3659,21,109,2016,,,,
3660,21,109,2017,,,,
3661,21,109,2018,,,,
3662,21,109,2019,,,,
3663,21,111,2011,110.3,87.2,74.4,71.9
3664,21,111,2012,51.2,46.6,45.6,43.6
3665,21,111,2013,96.2,77.5,74.8,74.5
3666,21,111,2014,70.7,60,53,46
3667,21,111,2015,99.3,55.5,51.7,51.5
3668,21,111,2016,194.5,150.9,44.2,43
3669,21,111,2017,122.2,78.4,77.6,72.3
3670,21,111,2018,214.8,119.8,99.8,89.2
3671,21,111,2019,68.4,68.3,59.2,58.9
3672,21,113,2011,,,,
3673,21,113,2012,,,,
3674,21,113,2013,,,,
3675,21,113,2014,,,,
3676,21,113,2015,,,,
3677,21,113,2016,,,,
3678,21,113,2017,,,,
3679,21,113,2018,,,,
3680,21,113,2019,,,,
3681,21,115,2011,,,,
3682,21,115,2012,,,,
3683,21,115,2013,,,,
3684,21,115,2014,,,,
3685,21,115,2015,,,,
3686,21,115,2016,,,,
3687,21,115,2017,,,,
3688,21,115,2018,,,,
3689,21,115,2019,,,,
3690,21,117,2011,,,,
3691,21,117,2012,,,,
3692,21,117,2013,,,,
3693,21,117,2014,,,,
3694,21,117,2015,,,,
3695,21,117,2016,,,,
3696,21,117,2017,,,,
3697,21,117,2018,,,,
3698,21,117,2019,,,,
3699,21,119,2011,,,,
3700,21,119,2012,,,,
3701,21,119,2013,,,,
3702,21,119,2014,,,,
3703,21,119,2015,,,,
3704,21,119,2016,,,,
3705,21,119,2017,,,,
3706,21,119,2018,,,,
3707,21,119,2019,,,,
3708,21,121,2011,,,,
3709,21,121,2012,,,,
3710,21,121,2013,,,,
3711,21,121,2014,,,,
3712,21,121,2015,,,,
3713,21,121,2016,,,,
3714,21,121,2017,,,,
3715,21,121,2018,,,,
3716,21,121,2019,,,,
3717,21,123,2011,,,,
3718,21,123,2012,,,,
3719,21,123,2013,,,,
3720,21,123,2014,,,,
3721,21,123,2015,,,,
3722,21,123,2016,,,,
3723,21,123,2017,,,,
3724,21,123,2018,,,,
3725,21,123,2019,,,,
3726,21,125,2011,,,,
3727,21,125,2012,,,,
3728,21,125,2013,,,,
3729,21,125,2014,,,,
3730,21,125,2015,,,,
3731,21,125,2016,,,,
3732,21,125,2017,,,,
3733,21,125,2018,,,,
3734,21,125,2019,,,,
3735,21,127,2011,,,,
3736,21,127,2012,,,,
3737,21,127,2013,,,,
3738,21,127,2014,,,,
3739,21,127,2015,,,,
3740,21,127,2016,,,,
3741,21,127,2017,,,,
3742,21,127,2018,,,,
3743,21,127,2019,,,,
3744,21,129,2011,,,,
3745,21,129,2012,,,,
3746,21,129,2013,,,,
3747,21,129,2014,,,,
3748,21,129,2015,,,,
3749,21,129,2016,,,,
3750,21,129,2017,,,,
3751,21,129,2018,,,,
3752,21,129,2019,,,,
3753,21,131,2011,,,,
3754,21,131,2012,,,,
3755,21,131,2013,,,,
3756,21,131,2014,,,,
3757,21,131,2015,,,,
3758,21,131,2016,,,,
3759,21,131,2017,,,,
3760,21,131,2018,,,,
3761,21,131,2019,,,,
3762,21,133,2011,,,,
3763,21,133,2012,,,,
3764,21,133,2013,,,,
3765,21,133,2014,,,,
3766,21,133,2015,,,,
3767,21,133,2016,,,,
3768,21,133,2017,,,,
3769,21,133,2018,,,,
3770,21,133,2019,,,,
3771,21,135,2011,,,,
3772,21,135,2012,,,,
3773,21,135,2013,,,,
3774,21,135,2014,,,,
3775,21,135,2015,,,,
3776,21,135,2016,,,,
3777,21,135,2017,,,,
3778,21,135,2018,,,,
3779,21,135,2019,,,,
3780,21,137,2011,,,,
3781,21,137,2012,,,,
3782,21,137,2013,,,,
3783,21,137,2014,,,,
3784,21,137,2015,,,,
3785,21,137,2016,,,,
3786,21,137,2017,,,,
3787,21,137,2018,,,,
3788,21,137,2019,,,,
3789,21,139,2011,,,,
3790,21,139,2012,,,,
3791,21,139,2013,,,,
3792,21,139,2014,,,,
3793,21,139,2015,,,,
3794,21,139,2016,,,,
3795,21,139,2017,,,,
3796,21,139,2018,,,,
3797,21,139,2019,,,,
3798,21,141,2011,,,,
3799,21,141,2012,,,,
3800,21,141,2013,,,,
3801,21,141,2014,,,,
3802,21,141,2015,,,,
3803,21,141,2016,,,,
3804,21,141,2017,,,,
3805,21,141,2018,,,,
3806,21,141,2019,,,,
3807,21,143,2011,,,,
3808,21,143,2012,,,,
3809,21,143,2013,,,,
3810,21,143,2014,,,,
3811,21,143,2015,,,,
3812,21,143,2016,,,,
3813,21,143,2017,,,,
3814,21,143,2018,,,,
3815,21,143,2019,,,,
3816,21,145,2011,24.3,23.3,23.2,21.5
3817,21,145,2012,21.2,20.5,19.3,17.8
3818,21,145,2013,23,21,17.5,16.8
3819,21,145,2014,24.9,23,22.6,22
3820,21,145,2015,31,22.3,21.7,19.7
3821,21,145,2016,18.1,17.4,16.4,14.4
3822,21,145,2017,202.3,197.4,196.4,180.1
3823,21,145,2018,163.2,94.3,85.4,76.3
3824,21,145,2019,117.7,108.5,95.9,93
3825,21,147,2011,,,,
3826,21,147,2012,,,,
3827,21,147,2013,,,,
3828,21,147,2014,,,,
3829,21,147,2015,,,,
3830,21,147,2016,,,,
3831,21,147,2017,,,,
3832,21,147,2018,,,,
3833,21,147,2019,,,,
3834,21,149,2011,,,,
3835,21,149,2012,,,,
3836,21,149,2013,,,,
3837,21,149,2014,,,,
3838,21,149,2015,,,,
3839,21,149,2016,,,,
3840,21,149,2017,,,,
3841,21,149,2018,,,,
3842,21,149,2019,,,,
3843,21,151,2011,23.1,22.8,21.8,21.8
3844,21,151,2012,19.9,18.3,17.5,17.2
3845,21,151,2013,20.2,16.9,16.7,16.5
3846,21,151,2014,22.4,22.1,17.3,16.7
3847,21,151,2015,21.6,16,15.6,15.3
3848,21,151,2016,30.5,21.5,20.2,16.4
3849,21,151,2017,20.7,18.5,15.2,15.1
3850,21,151,2018,,,,
3851,21,151,2019,,,,
3852,21,153,2011,,,,
3853,21,153,2012,,,,
3854,21,153,2013,,,,
3855,21,153,2014,,,,
3856,21,153,2015,,,,
3857,21,153,2016,,,,
3858,21,153,2017,,,,
3859,21,153,2018,,,,
3860,21,153,2019,,,,
3861,21,155,2011,,,,
3862,21,155,2012,,,,
3863,21,155,2013,,,,
3864,21,155,2014,,,,
3865,21,155,2015,,,,
3866,21,155,2016,,,,
3867,21,155,2017,,,,
3868,21,155,2018,,,,
3869,21,155,2019,,,,
3870,21,157,2011,,,,
3871,21,157,2012,,,,
3872,21,157,2013,,,,
3873,21,157,2014,,,,
3874,21,157,2015,,,,
3875,21,157,2016,,,,
3876,21,157,2017,,,,
3877,21,157,2018,,,,
3878,21,157,2019,,,,
3879,21,159,2011,,,,
3880,21,159,2012,,,,
3881,21,159,2013,,,,
3882,21,159,2014,,,,
3883,21,159,2015,,,,
3884,21,159,2016,,,,
3885,21,159,2017,,,,
3886,21,159,2018,,,,
3887,21,159,2019,,,,
3888,21,161,2011,,,,
3889,21,161,2012,,,,
3890,21,161,2013,,,,
3891,21,161,2014,,,,
3892,21,161,2015,,,,
3893,21,161,2016,,,,
3894,21,161,2017,,,,
3895,21,161,2018,,,,
3896,21,161,2019,,,,
3897,21,163,2011,,,,
3898,21,163,2012,,,,
3899,21,163,2013,,,,
3900,21,163,2014,,,,
3901,21,163,2015,,,,
3902,21,163,2016,,,,
3903,21,163,2017,,,,
3904,21,163,2018,,,,
3905,21,163,2019,,,,
3906,21,165,2011,,,,
3907,21,165,2012,,,,
3908,21,165,2013,,,,
3909,21,165,2014,,,,
3910,21,165,2015,,,,
3911,21,165,2016,,,,
3912,21,165,2017,,,,
3913,21,165,2018,,,,
3914,21,165,2019,,,,
3915,21,167,2011,,,,
3916,21,167,2012,,,,
3917,21,167,2013,,,,
3918,21,167,2014,,,,
3919,21,167,2015,,,,
3920,21,167,2016,,,,
3921,21,167,2017,,,,
3922,21,167,2018,,,,
3923,21,167,2019,,,,
3924,21,169,2011,,,,
3925,21,169,2012,,,,
3926,21,169,2013,,,,
3927,21,169,2014,,,,
3928,21,169,2015,,,,
3929,21,169,2016,,,,
3930,21,169,2017,,,,
3931,21,169,2018,,,,
3932,21,169,2019,,,,
3933,21,171,2011,,,,
3934,21,171,2012,,,,
3935,21,171,2013,,,,
3936,21,171,2014,,,,
3937,21,171,2015,,,,
3938,21,171,2016,,,,
3939,21,171,2017,,,,
3940,21,171,2018,,,,
3941,21,171,2019,,,,
3942,21,173,2011,,,,
3943,21,173,2012,,,,
3944,21,173,2013,,,,
3945,21,173,2014,,,,
3946,21,173,2015,,,,
3947,21,173,2016,,,,
3948,21,173,2017,,,,
3949,21,173,2018,,,,
3950,21,173,2019,,,,
3951,21,175,2011,,,,
3952,21,175,2012,,,,
3953,21,175,2013,,,,
3954,21,175,2014,,,,
3955,21,175,2015,,,,
3956,21,175,2016,,,,
3957,21,175,2017,,,,
3958,21,175,2018,,,,
3959,21,175,2019,,,,
3960,21,177,2011,,,,
3961,21,177,2012,,,,
3962,21,177,2013,,,,
3963,21,177,2014,,,,
3964,21,177,2015,,,,
3965,21,177,2016,,,,
3966,21,177,2017,,,,
3967,21,177,2018,,,,
3968,21,177,2019,,,,
3969,21,179,2011,,,,
3970,21,179,2012,,,,
3971,21,179,2013,,,,
3972,21,179,2014,,,,
3973,21,179,2015,,,,
3974,21,179,2016,,,,
3975,21,179,2017,,,,
3976,21,179,2018,,,,
3977,21,179,2019,,,,
3978,21,181,2011,,,,
3979,21,181,2012,,,,
3980,21,181,2013,,,,
3981,21,181,2014,,,,
3982,21,181,2015,,,,
3983,21,181,2016,,,,
3984,21,181,2017,,,,
3985,21,181,2018,,,,
3986,21,181,2019,,,,
3987,21,183,2011,,,,
3988,21,183,2012,,,,
3989,21,183,2013,,,,
3990,21,183,2014,,,,
3991,21,183,2015,,,,
3992,21,183,2016,,,,
3993,21,183,2017,,,,
3994,21,183,2018,,,,
3995,21,183,2019,,,,
3996,21,185,2011,,,,
3997,21,185,2012,,,,
3998,21,185,2013,,,,
3999,21,185,2014,,,,
4000,21,185,2015,,,,
4001,21,185,2016,,,,
4002,21,185,2017,,,,
4003,21,185,2018,,,,
4004,21,185,2019,,,,
4005,21,187,2011,,,,
4006,21,187,2012,,,,
4007,21,187,2013,,,,
4008,21,187,2014,,,,
4009,21,187,2015,,,,
4010,21,187,2016,,,,
4011,21,187,2017,,,,
4012,21,187,2018,,,,
4013,21,187,2019,,,,
4014,21,189,2011,,,,
4015,21,189,2012,,,,
4016,21,189,2013,,,,
4017,21,189,2014,,,,
4018,21,189,2015,,,,
4019,21,189,2016,,,,
4020,21,189,2017,,,,
4021,21,189,2018,,,,
4022,21,189,2019,,,,
4023,21,191,2011,,,,
4024,21,191,2012,,,,
4025,21,191,2013,,,,
4026,21,191,2014,,,,
4027,21,191,2015,,,,
4028,21,191,2016,,,,
4029,21,191,2017,,,,
4030,21,191,2018,,,,
4031,21,191,2019,,,,
4032,21,193,2011,,,,
4033,21,193,2012,,,,
4034,21,193,2013,12.2,9.2,8.2,6.7
4035,21,193,2014,16.5,14.9,14.2,14.1
4036,21,193,2015,25.6,16.3,16.3,15.6
4037,21,193,2016,79.8,27.8,23.2,12.6
4038,21,193,2017,12.7,12.4,10.8,10.7
4039,21,193,2018,16.8,16.7,13.8,13.6
4040,21,193,2019,48.7,40.6,35.7,34.9
4041,21,195,2011,24,23.9,23.7,22.9
4042,21,195,2012,142,132,126,113
4043,21,195,2013,593,413,201,193
4044,21,195,2014,115.8,96.9,96.6,85.7
4045,21,195,2015,27,17.6,16.6,14.3
4046,21,195,2016,40.2,37.7,29.4,27.7
4047,21,195,2017,17.3,16.8,13.7,13
4048,21,195,2018,25.1,25,25,24.2
4049,21,195,2019,143.8,90.9,57.8,36.1
4050,21,197,2011,,,,
4051,21,197,2012,,,,
4052,21,197,2013,,,,
4053,21,197,2014,,,,
4054,21,197,2015,,,,
4055,21,197,2016,,,,
4056,21,197,2017,,,,
4057,21,197,2018,,,,
4058,21,197,2019,,,,
4059,21,199,2011,80,78,73,69
4060,21,199,2012,22.4,19.9,18.7,18
4061,21,199,2013,19.9,18.7,17.6,17
4062,21,199,2014,28.3,24.2,21.8,20.7
4063,21,199,2015,23.8,19.6,18.7,15.7
4064,21,199,2016,27.4,22.9,16.4,15.1
4065,21,199,2017,18.6,17.8,16.7,14.9
4066,21,199,2018,17.9,16.5,16.3,16.3
4067,21,199,2019,17.8,15,13.7,13.2
4068,21,201,2011,,,,
4069,21,201,2012,,,,
4070,21,201,2013,,,,
4071,21,201,2014,,,,
4072,21,201,2015,,,,
4073,21,201,2016,,,,
4074,21,201,2017,,,,
4075,21,201,2018,,,,
4076,21,201,2019,,,,
4077,21,203,2011,,,,
4078,21,203,2012,,,,
4079,21,203,2013,,,,
4080,21,203,2014,,,,
4081,21,203,2015,,,,
4082,21,203,2016,,,,
4083,21,203,2017,,,,
4084,21,203,2018,,,,
4085,21,203,2019,,,,
4086,21,205,2011,,,,
4087,21,205,2012,,,,
4088,21,205,2013,,,,
4089,21,205,2014,,,,
4090,21,205,2015,,,,
4091,21,205,2016,,,,
4092,21,205,2017,,,,
4093,21,205,2018,,,,
4094,21,205,2019,,,,
4095,21,207,2011,,,,
4096,21,207,2012,,,,
4097,21,207,2013,,,,
4098,21,207,2014,,,,
4099,21,207,2015,,,,
4100,21,207,2016,,,,
4101,21,207,2017,,,,
4102,21,207,2018,,,,
4103,21,207,2019,,,,
4104,21,209,2011,,,,
4105,21,209,2012,,,,
4106,21,209,2013,,,,
4107,21,209,2014,,,,
4108,21,209,2015,,,,
4109,21,209,2016,,,,
4110,21,209,2017,,,,
4111,21,209,2018,,,,
4112,21,209,2019,,,,
4113,21,211,2011,,,,
4114,21,211,2012,,,,
4115,21,211,2013,,,,
4116,21,211,2014,,,,
4117,21,211,2015,,,,
4118,21,211,2016,,,,
4119,21,211,2017,,,,
4120,21,211,2018,,,,
4121,21,211,2019,,,,
4122,21,213,2011,,,,
4123,21,213,2012,,,,
4124,21,213,2013,,,,
4125,21,213,2014,,,,
4126,21,213,2015,,,,
4127,21,213,2016,,,,
4128,21,213,2017,,,,
4129,21,213,2018,,,,
4130,21,213,2019,,,,
4131,21,215,2011,,,,
4132,21,215,2012,,,,
4133,21,215,2013,,,,
4134,21,215,2014,,,,
4135,21,215,2015,,,,
4136,21,215,2016,,,,
4137,21,215,2017,,,,
4138,21,215,2018,,,,
4139,21,215,2019,,,,
4140,21,217,2011,,,,
4141,21,217,2012,,,,
4142,21,217,2013,,,,
4143,21,217,2014,,,,
4144,21,217,2015,,,,
4145,21,217,2016,,,,
4146,21,217,2017,,,,
4147,21,217,2018,,,,
4148,21,217,2019,,,,
4149,21,219,2011,,,,
4150,21,219,2012,,,,
4151,21,219,2013,,,,
4152,21,219,2014,,,,
4153,21,219,2015,,,,
4154,21,219,2016,,,,
4155,21,219,2017,,,,
4156,21,219,2018,,,,
4157,21,219,2019,,,,
4158,21,221,2011,,,,
4159,21,221,2012,,,,
4160,21,221,2013,,,,
4161,21,221,2014,,,,
4162,21,221,2015,,,,
4163,21,221,2016,,,,
4164,21,221,2017,,,,
4165,21,221,2018,,,,
4166,21,221,2019,,,,
4167,21,223,2011,,,,
4168,21,223,2012,,,,
4169,21,223,2013,,,,
4170,21,223,2014,,,,
4171,21,223,2015,,,,
4172,21,223,2016,,,,
4173,21,223,2017,,,,
4174,21,223,2018,,,,
4175,21,223,2019,,,,
4176,21,225,2011,,,,
4177,21,225,2012,,,,
4178,21,225,2013,,,,
4179,21,225,2014,,,,
4180,21,225,2015,,,,
4181,21,225,2016,,,,
4182,21,225,2017,,,,
4183,21,225,2018,,,,
4184,21,225,2019,,,,
4185,21,227,2011,26.5,24.7,22.2,20.7
4186,21,227,2012,17.1,15.6,13,12.4
4187,21,227,2013,20.1,19.6,19.3,19
4188,21,227,2014,25.1,22.5,20.7,20
4189,21,227,2015,24.3,19.3,18.5,16.3
4190,21,227,2016,21.4,20.5,16.9,14.5
4191,21,227,2017,19.1,17.9,17,15.6
4192,21,227,2018,23.2,20.4,18.2,18
4193,21,227,2019,72.9,37.2,34.8,33.1
4194,21,229,2011,,,,
4195,21,229,2012,,,,
4196,21,229,2013,,,,
4197,21,229,2014,,,,
4198,21,229,2015,,,,
4199,21,229,2016,,,,
4200,21,229,2017,,,,
4201,21,229,2018,,,,
4202,21,229,2019,,,,
4203,21,231,2011,,,,
4204,21,231,2012,,,,
4205,21,231,2013,,,,
4206,21,231,2014,,,,
4207,21,231,2015,,,,
4208,21,231,2016,,,,
4209,21,231,2017,,,,
4210,21,231,2018,,,,
4211,21,231,2019,,,,
4212,21,233,2011,,,,
4213,21,233,2012,,,,
4214,21,233,2013,,,,
4215,21,233,2014,,,,
4216,21,233,2015,,,,
4217,21,233,2016,,,,
4218,21,233,2017,,,,
4219,21,233,2018,,,,
4220,21,233,2019,,,,
4221,21,235,2011,,,,
4222,21,235,2012,,,,
4223,21,235,2013,,,,
4224,21,235,2014,,,,
4225,21,235,2015,,,,
4226,21,235,2016,,,,
4227,21,235,2017,,,,
4228,21,235,2018,,,,
4229,21,235,2019,,,,
4230,21,237,2011,,,,
4231,21,237,2012,,,,
4232,21,237,2013,,,,
4233,21,237,2014,,,,
4234,21,237,2015,,,,
4235,21,237,2016,,,,
4236,21,237,2017,,,,
4237,21,237,2018,,,,
4238,21,237,2019,,,,
4239,21,239,2011,,,,
4240,21,239,2012,,,,
4241,21,239,2013,,,,
4242,21,239,2014,,,,
4243,21,239,2015,,,,
4244,21,239,2016,,,,
4245,21,239,2017,,,,
4246,21,239,2018,,,,
4247,21,239,2019,,,,
4248,22,1,2011,,,,
4249,22,1,2012,,,,
4250,22,1,2013,,,,
4251,22,1,2014,,,,
4252,22,1,2015,,,,
4253,22,1,2016,,,,
4254,22,1,2017,,,,
4255,22,1,2018,,,,
4256,22,1,2019,,,,
4257,22,3,2011,,,,
4258,22,3,2012,,,,
4259,22,3,2013,,,,
4260,22,3,2014,,,,
4261,22,3,2015,,,,
4262,22,3,2016,,,,
4263,22,3,2017,,,,
4264,22,3,2018,,,,
4265,22,3,2019,,,,
4266,22,5,2011,,,,
4267,22,5,2012,,,,
4268,22,5,2013,,,,
4269,22,5,2014,,,,
4270,22,5,2015,,,,
4271,22,5,2016,,,,
4272,22,5,2017,,,,
4273,22,5,2018,,,,
4274,22,5,2019,,,,
4275,22,7,2011,,,,
4276,22,7,2012,,,,
4277,22,7,2013,,,,
4278,22,7,2014,,,,
4279,22,7,2015,,,,
4280,22,7,2016,,,,
4281,22,7,2017,,,,
4282,22,7,2018,,,,
4283,22,7,2019,,,,
4284,22,9,2011,,,,
4285,22,9,2012,,,,
4286,22,9,2013,,,,
4287,22,9,2014,,,,
4288,22,9,2015,,,,
4289,22,9,2016,,,,
4290,22,9,2017,,,,
4291,22,9,2018,,,,
4292,22,9,2019,,,,
4293,22,11,2011,,,,
4294,22,11,2012,,,,
4295,22,11,2013,,,,
4296,22,11,2014,,,,
4297,22,11,2015,,,,
4298,22,11,2016,,,,
4299,22,11,2017,,,,
4300,22,11,2018,,,,
4301,22,11,2019,,,,
4302,22,13,2011,,,,
4303,22,13,2012,,,,
4304,22,13,2013,,,,
4305,22,13,2014,,,,
4306,22,13,2015,,,,
4307,22,13,2016,,,,
4308,22,13,2017,,,,
4309,22,13,2018,,,,
4310,22,13,2019,,,,
4311,22,15,2011,,,,
4312,22,15,2012,,,,
4313,22,15,2013,,,,
4314,22,15,2014,,,,
4315,22,15,2015,,,,
4316,22,15,2016,,,,
4317,22,15,2017,,,,
4318,22,15,2018,,,,
4319,22,15,2019,,,,
4320,22,17,2011,32.6,24.7,22.9,22.2
4321,22,17,2012,29.9,23.1,22.6,22.4
4322,22,17,2013,31.6,27.5,23.6,22.5
4323,22,17,2014,20.3,19.2,18.4,16.4
4324,22,17,2015,25.5,23.1,22.5,21.2
4325,22,17,2016,23.1,19.5,19.2,17
4326,22,17,2017,30.5,28.2,21.8,21.4
4327,22,17,2018,46.5,38.7,22.3,21.9
4328,22,17,2019,25.9,23.9,23.2,23.1
4329,22,19,2011,30.7,24,21.8,20.1
4330,22,19,2012,21,19.6,17.8,17.7
4331,22,19,2013,22.7,20.1,16.9,15.9
4332,22,19,2014,20.7,19,14.7,14.5
4333,22,19,2015,16.7,16.3,15.4,15.4
4334,22,19,2016,22.7,19.9,18,15.5
4335,22,19,2017,23,22.5,21.1,18.4
4336,22,19,2018,36.4,30.9,24.5,21.6
4337,22,19,2019,18.5,14.7,13.8,13.7
4338,22,21,2011,,,,
4339,22,21,2012,,,,
4340,22,21,2013,,,,
4341,22,21,2014,,,,
4342,22,21,2015,,,,
4343,22,21,2016,,,,
4344,22,21,2017,,,,
4345,22,21,2018,,,,
4346,22,21,2019,,,,
4347,22,23,2011,,,,
4348,22,23,2012,,,,
4349,22,23,2013,,,,
4350,22,23,2014,,,,
4351,22,23,2015,,,,
4352,22,23,2016,,,,
4353,22,23,2017,,,,
4354,22,23,2018,,,,
4355,22,23,2019,,,,
4356,22,25,2011,,,,
4357,22,25,2012,,,,
4358,22,25,2013,,,,
4359,22,25,2014,,,,
4360,22,25,2015,,,,
4361,22,25,2016,,,,
4362,22,25,2017,,,,
4363,22,25,2018,,,,
4364,22,25,2019,,,,
4365,22,27,2011,,,,
4366,22,27,2012,,,,
4367,22,27,2013,,,,
4368,22,27,2014,,,,
4369,22,27,2015,,,,
4370,22,27,2016,,,,
4371,22,27,2017,,,,
4372,22,27,2018,,,,
4373,22,27,2019,,,,
4374,22,29,2011,,,,
4375,22,29,2012,,,,
4376,22,29,2013,,,,
4377,22,29,2014,,,,
4378,22,29,2015,,,,
4379,22,29,2016,,,,
4380,22,29,2017,,,,
4381,22,29,2018,,,,
4382,22,29,2019,,,,
4383,22,31,2011,,,,
4384,22,31,2012,,,,
4385,22,31,2013,,,,
4386,22,31,2014,,,,
4387,22,31,2015,,,,
4388,22,31,2016,,,,
4389,22,31,2017,,,,
4390,22,31,2018,,,,
4391,22,31,2019,,,,
4392,22,33,2011,135,119,109,98
4393,22,33,2012,90.3,71.7,68.4,60.1
4394,22,33,2013,73.8,59.8,56.6,52.7
4395,22,33,2014,83.4,75.4,56.7,48.4
4396,22,33,2015,79.4,70.8,49,48.3
4397,22,33,2016,51,49.4,48,47.8
4398,22,33,2017,45.6,44.8,40.9,40.4
4399,22,33,2018,60.4,55.6,55.5,49.8
4400,22,33,2019,44.9,43.4,41,40.7
4401,22,35,2011,,,,
4402,22,35,2012,,,,
4403,22,35,2013,,,,
4404,22,35,2014,,,,
4405,22,35,2015,,,,
4406,22,35,2016,,,,
4407,22,35,2017,,,,
4408,22,35,2018,,,,
4409,22,35,2019,,,,
4410,22,37,2011,,,,
4411,22,37,2012,,,,
4412,22,37,2013,,,,
4413,22,37,2014,,,,
4414,22,37,2015,,,,
4415,22,37,2016,,,,
4416,22,37,2017,,,,
4417,22,37,2018,,,,
4418,22,37,2019,,,,
4419,22,39,2011,,,,
4420,22,39,2012,,,,
4421,22,39,2013,,,,
4422,22,39,2014,,,,
4423,22,39,2015,,,,
4424,22,39,2016,,,,
4425,22,39,2017,,,,
4426,22,39,2018,,,,
4427,22,39,2019,,,,
4428,22,41,2011,,,,
4429,22,41,2012,,,,
4430,22,41,2013,,,,
4431,22,41,2014,,,,
4432,22,41,2015,,,,
4433,22,41,2016,,,,
4434,22,41,2017,,,,
4435,22,41,2018,,,,
4436,22,41,2019,,,,
4437,22,43,2011,,,,
4438,22,43,2012,,,,
4439,22,43,2013,,,,
4440,22,43,2014,,,,
4441,22,43,2015,,,,
4442,22,43,2016,,,,
4443,22,43,2017,,,,
4444,22,43,2018,,,,
4445,22,43,2019,,,,
4446,22,45,2011,,,,
4447,22,45,2012,,,,
4448,22,45,2013,,,,
4449,22,45,2014,,,,
4450,22,45,2015,,,,
4451,22,45,2016,,,,
4452,22,45,2017,,,,
4453,22,45,2018,,,,
4454,22,45,2019,,,,
4455,22,47,2011,25.5,24.6,20.7,19.9
4456,22,47,2012,21.1,20.1,20,19.9
4457,22,47,2013,26.7,23.4,20.8,18.1
4458,22,47,2014,24,21.1,19.9,19.9
4459,22,47,2015,28.1,23,20.5,19.7
4460,22,47,2016,21.7,18.1,17.8,15.8
4461,22,47,2017,18.5,18.5,17.8,17.2
4462,22,47,2018,58.8,25.4,22.9,22.6
4463,22,47,2019,19.4,19,18.8,18.4
4464,22,49,2011,,,,
4465,22,49,2012,,,,
4466,22,49,2013,,,,
4467,22,49,2014,,,,
4468,22,49,2015,,,,
4469,22,49,2016,,,,
4470,22,49,2017,,,,
4471,22,49,2018,,,,
4472,22,49,2019,,,,
4473,22,51,2011,27.5,27.2,26.8,25
4474,22,51,2012,26.9,23.8,19.5,19.1
4475,22,51,2013,20.8,19.3,18.2,17.2
4476,22,51,2014,27.9,22.7,20.6,20.1
4477,22,51,2015,20.7,20.4,14.5,13.5
4478,22,51,2016,14.3,12.6,10.7,10.5
4479,22,51,2017,26.3,23.5,15.2,14.8
4480,22,51,2018,23.1,19.9,16.6,16.2
4481,22,51,2019,16,13.8,13,13
4482,22,53,2011,,,,
4483,22,53,2012,,,,
4484,22,53,2013,,,,
4485,22,53,2014,,,,
4486,22,53,2015,,,,
4487,22,53,2016,,,,
4488,22,53,2017,,,,
4489,22,53,2018,,,,
4490,22,53,2019,,,,
4491,22,55,2011,9.9,9.6,9.1,7.4
4492,22,55,2012,24.2,21.7,18.3,17.5
4493,22,55,2013,24.2,22.6,18.3,17.7
